 wandb	Weights & Biases	https://api.inference.wandb.ai/v1	WANDB_API_KEY	OpenAICompatProfile::full()
 xiaomi_token_plan_ams	Xiaomi Token Plan (Europe)	https://token-plan-ams.xiaomimimo.com/v1	MIMO_API_KEY	OpenAICompatProfile::full()
 xiaomi_token_plan_cn	Xiaomi Token Plan (China)	https://token-plan-cn.xiaomimimo.com/v1	MIMO_API_KEY	OpenAICompatProfile::full()
 xiaomi_token_plan_sgp	Xiaomi Token Plan (Singapore)	https://token-plan-sgp.xiaomimimo.com/v1	MIMO_API_KEY	OpenAICompatProfile::full()
 xiaomimimo	Xiaomi MiMo	https://mimo.xiaomi.com/v1	XIAOMI_API_KEY	OpenAICompatProfile::full()
 xpersona	Xpersona	/v1	XPERSONA_API_KEY	OpenAICompatProfile::full()
 xunfei	Xunfei	https://spark-api-open.xf-yun.com/v1	XUNFEI_API_PASSWORD	OpenAICompatProfile::full()
 zai	Zai	https://api.z.ai/api/paas/v4	ZAI_API_KEY	OpenAICompatProfile::full()
 zai_coding_plan	Z.AI Coding Plan	https://api.z.ai/api/anthropic	ZHIPU_API_KEY	OpenAICompatProfile::full()
 zeldoc	Zeldoc	https://api.zeldoc.ai/v1	ZELDOC_API_KEY	OpenAICompatProfile::full()
 zenmux	ZenMux	https://zenmux.ai/api/v1	ZENMUX_API_KEY	OpenAICompatProfile::full()
 zhipu_v4	ZhipuV4	https://open.bigmodel.cn	ZHIPU_API_KEY	OpenAICompatProfile::full()
 zhipuai_coding_plan	Zhipu AI Coding Plan	https://docs.bigmodel.cn/cn/coding-plan/quick-start	ZHIPU_API_KEY	OpenAICompatProfile::full()
